# Additional sources to be added to the final parent catalog based on VI.
#
OBJNAME,SREGION,RA,DEC,DIAM_LIT,PA_LIT,BA_LIT,MAG_LIT,COMMENT
WISEA J111501.09+120308.3,dr11-south,168.75441666666663,12.052305555555556,0.690,104.531,0.177,18.400,SGA2020 in nocuts
WISEA J025938.04-003256.1,dr11-south,44.90845833333333,-0.54875,0.690,114.720,0.261,18.400,SGA2020 in nocuts
WISEA J032515.51-453859.7,dr11-south,51.31462499999999,-45.64994444444444,0.690,0.838,0.401,-99.000,SGA2020 in nocuts
SDSS J100151.69+095441.4,dr11-south,150.465375,9.9115,0.690,66.369,0.248,17.355,SGA2020 in nocuts
WISEA J003731.77-124643.9,dr11-south,9.382208333333333,-12.77875,0.690,124.037,0.338,13.894,SGA2020 in nocuts
WISEA J153043.86+000222.1,dr11-south,232.68283333333332,0.0395,0.690,92.787,0.346,17.248,SGA2020 in nocuts
SDSS J145918.21+134912.2,dr11-south,224.82574999999997,13.819972222222223,0.690,66.801,0.406,19.370,SGA2020 in nocuts
WISEA J143953.56-002145.0,dr11-south,219.9732083333333,-0.3625,0.690,51.389,0.240,18.300,SGA2020 in nocuts
WISEA J041350.06-471416.8,dr11-south,63.45862499999999,-47.238083333333336,0.690,66.373,0.152,19.120,SGA2020 in nocuts
WISEA J120912.14+045025.4,dr11-south,182.300625,4.840416666666666,0.689,3.665,0.296,-99.000,SGA2020 in nocuts
WISEA J085115.53+193411.6,dr11-south,132.81454166666663,19.569916666666668,0.689,104.998,0.242,17.522,SGA2020 in nocuts
WISEA J162509.91+291045.3,dr11-south,246.29129166666667,29.17913888888889,0.689,169.632,0.320,18.300,SGA2020 in nocuts
WISEA J025717.22-210408.3,dr11-south,44.321625,-21.06897222222222,0.689,85.426,0.380,13.180,SGA2020 in nocuts
WISEA J211004.60-055759.6,dr11-south,317.51925,-5.966583333333333,0.689,41.396,0.401,17.144,SGA2020 in nocuts
WISEA J053745.55-435424.2,dr11-south,84.43983333333334,-43.90686111111111,0.689,178.660,0.278,13.604,SGA2020 in nocuts
WISEA J023337.68-435439.0,dr11-south,38.407166666666654,-43.91097222222222,0.689,32.594,0.214,18.250,SGA2020 in nocuts
WISEA J082639.58+172006.3,dr11-south,126.66479166666664,17.335194444444443,0.689,142.935,0.186,17.769,SGA2020 in nocuts
WISEA J213529.93-083737.0,dr11-south,323.8747916666666,-8.627,0.689,10.266,0.303,13.481,SGA2020 in nocuts
WISEA J093732.85+065256.1,dr11-south,144.38704166666665,6.882305555555556,0.689,61.461,0.327,17.509,SGA2020 in nocuts
WISEA J143225.40+045142.0,dr11-south,218.1058333333333,4.86175,0.689,112.351,0.336,17.583,SGA2020 in nocuts
PGC495313,dr11-south,63.5675565,-47.8164691,0.689,111.947,0.242,-99.000,SGA2020 in nocuts
WISEA J130849.95+081811.4,dr11-south,197.2080833333333,8.30338888888889,0.688,85.692,0.301,17.203,SGA2020 in nocuts
WISEA J001311.31+160034.4,dr11-south,3.2971249999999994,16.00958333333333,0.688,108.535,0.210,-99.000,SGA2020 in nocuts
WISEA J215916.59-613814.8,dr11-south,329.81925,-61.63747222222222,0.688,9.055,0.192,17.600,SGA2020 in nocuts
WISEA J221234.39-652542.1,dr11-south,333.14320833333323,-65.42861111111111,0.688,38.974,0.228,17.800,SGA2020 in nocuts
WISEA J000127.32+141126.7,dr11-south,0.36387499999999995,14.190805555555556,0.688,85.709,0.207,17.142,SGA2020 in nocuts
2MASS J08480801+1559339,dr11-south,132.03349999999998,15.99275,0.688,156.875,0.309,17.301,SGA2020 in nocuts
2MASX J09491788+2134549,dr11-south,147.32445833333333,21.58202777777778,0.688,112.844,0.577,14.539,SGA2020 in nocuts
WISEA J021454.09-265921.5,dr11-south,33.72541666666666,-26.989333333333335,0.688,82.882,0.288,13.722,SGA2020 in nocuts
WISEA J212642.27-101232.8,dr11-south,321.67599999999993,-10.209083333333332,0.688,134.909,0.370,13.968,SGA2020 in nocuts
WISEA J015608.80-143552.0,dr11-south,29.036749999999998,-14.597972222222223,0.688,169.706,0.221,18.450,SGA2020 in nocuts
LCRS B001212.5-422338,dr11-south,3.6789999999999994,-42.11611111111111,0.688,63.608,0.219,18.470,SGA2020 in nocuts
WISEA J094902.00+252613.2,dr11-south,147.25845833333332,25.43702777777778,0.688,54.456,0.216,14.298,SGA2020 in nocuts
PGC399214,dr11-south,79.0491945,-56.5518853,0.688,166.676,0.307,-99.000,SGA2020 in nocuts
TOLOLO 1404+064,dr11-south,211.73929166666665,6.225388888888889,0.687,117.602,0.771,13.681,SGA2020 in nocuts
WISEA J121003.25+092346.0,dr11-south,182.5135833333333,9.396166666666666,0.687,65.445,0.164,18.300,SGA2020 in nocuts
WISEA J022432.74-251658.0,dr11-south,36.13645833333332,-25.283083333333334,0.687,9.182,0.200,18.530,SGA2020 in nocuts
WISEA J210653.00-394026.6,dr11-south,316.720625,-39.67413888888888,0.687,89.473,0.255,13.753,SGA2020 in nocuts
SDSSJ113222.62+085225.3,dr11-south,173.09414249999998,8.8736117,0.687,102.088,0.206,-99.000,SGA2020 in nocuts
WISEA J160231.24+173905.6,dr11-south,240.63020833333334,17.651666666666664,0.687,66.707,0.297,17.407,SGA2020 in nocuts
GALEXASC J102107.01-074512.2,dr11-south,155.27925,-7.753388888888889,0.687,86.493,0.239,-99.000,SGA2020 in nocuts
WISEA J101203.64+062316.6,dr11-south,153.01524999999998,6.387888888888889,0.687,105.130,0.222,17.683,SGA2020 in nocuts
PGC368166,dr11-south,327.4158825,-59.8565919,0.687,28.190,0.849,-99.000,SGA2020 in nocuts
2MASS J05252803-2010482,dr11-south,81.36683333333333,-20.180083333333336,0.687,153.422,0.513,-99.000,SGA2020 in nocuts
WISEA J100631.78+122924.7,dr11-south,151.6324583333333,12.490166666666665,0.687,143.860,0.427,13.645,SGA2020 in nocuts
WISEA J051051.63-313503.4,dr11-south,77.71424999999999,-31.584027777777777,0.687,113.309,0.592,17.590,SGA2020 in nocuts
PGC558752,dr11-south,1.794081,-42.7410216,0.687,0.506,0.251,-99.000,SGA2020 in nocuts
WISEA J004909.98-344754.1,dr11-south,12.291833333333331,-34.79783333333333,0.687,26.199,0.266,13.222,SGA2020 in nocuts
WISEA J005516.49-285213.4,dr11-south,13.818458333333332,-28.86991666666667,0.687,150.009,0.229,13.957,SGA2020 in nocuts
WISEA J005118.23-002917.3,dr11-south,12.826083333333331,-0.4881666666666667,0.687,66.770,0.233,17.809,SGA2020 in nocuts
WISEA J043128.81-330448.4,dr11-south,67.87020833333332,-33.08036111111112,0.687,110.815,0.242,18.730,SGA2020 in nocuts
WISEA J234630.25+150643.5,dr11-south,356.626,15.11211111111111,0.686,25.509,0.275,17.402,SGA2020 in nocuts
WISEA J012951.50-363917.1,dr11-south,22.464666666666666,-36.654777777777774,0.686,114.656,0.216,18.300,SGA2020 in nocuts
PGC648484,dr11-south,3.3994545,-35.47422,0.686,159.593,0.202,-99.000,SGA2020 in nocuts
WISEA J153014.81+240034.7,dr11-south,232.56149999999997,24.009611111111113,0.686,72.953,0.221,17.829,SGA2020 in nocuts
WISEA J152200.91+204354.5,dr11-south,230.50387499999997,20.731916666666667,0.686,76.724,0.234,17.545,SGA2020 in nocuts
WISEA J130300.35+013846.3,dr11-south,195.75154166666667,1.6461944444444445,0.686,89.118,0.212,17.623,SGA2020 in nocuts
WISEA J054655.40-432459.3,dr11-south,86.73029166666666,-43.41597222222222,0.686,143.391,0.256,12.966,SGA2020 in nocuts
WISEA J151021.38+244255.9,dr11-south,227.58912499999997,24.71561111111111,0.686,133.713,0.186,17.728,SGA2020 in nocuts
WISEA J010552.05-350605.8,dr11-south,16.466791666666666,-35.10169444444445,0.686,35.135,0.202,18.630,SGA2020 in nocuts
2MASS J15111446-0051317,dr11-south,227.8102083333333,-0.85875,0.686,124.701,0.549,19.900,SGA2020 in nocuts
LCRS B215125.9-415956,dr11-south,328.62995833333326,-41.762277777777776,0.686,22.530,0.211,19.010,SGA2020 in nocuts
WISEA J221259.94-144047.3,dr11-south,333.249625,-14.679277777777777,0.685,0.532,0.614,13.652,SGA2020 in nocuts
ZwCl 0054.6-0127 20,dr11-south,14.068208333333333,-1.5432499999999998,0.685,147.900,0.969,12.827,SGA2020 in nocuts
2MASS J13455102+1255596,dr11-south,206.46254166666665,12.933222222222222,0.685,127.187,0.188,17.583,SGA2020 in nocuts
WISEA J140249.57+144124.9,dr11-south,210.7065833333333,14.690222222222223,0.685,7.314,0.178,18.300,SGA2020 in nocuts
WISEA J013831.71-175014.6,dr11-south,24.63254166666666,-17.837444444444444,0.685,115.095,0.210,19.060,SGA2020 in nocuts
WISEA J124147.71+013158.9,dr11-south,190.44879166666664,1.5329722222222222,0.685,88.843,0.303,13.179,SGA2020 in nocuts
WISEA J211921.64-480547.3,dr11-south,319.84029166666664,-48.09666666666667,0.685,41.594,0.242,18.540,SGA2020 in nocuts
WISEA J035604.74-370707.3,dr11-south,59.01958333333333,-37.11827777777778,0.685,162.840,0.256,18.080,SGA2020 in nocuts
WISEA J114843.22+044922.0,dr11-south,177.18004166666665,4.82275,0.685,34.331,0.290,18.100,SGA2020 in nocuts
WISEA J001836.60-345902.7,dr11-south,4.652833333333333,-34.98427777777778,0.685,135.021,0.954,16.000,SGA2020 in nocuts
WISEA J054142.75-522453.9,dr11-south,85.4275,-52.41461111111111,0.685,130.485,0.265,13.717,SGA2020 in nocuts
WISEA J051454.95-423904.8,dr11-south,78.728625,-42.651666666666664,0.685,70.084,0.291,19.700,SGA2020 in nocuts
WISEA J082400.99+043057.3,dr11-south,126.00420833333332,4.5158611111111115,0.685,160.216,0.231,17.627,SGA2020 in nocuts
WISEA J003145.39-641657.0,dr11-south,7.938791666666666,-64.28266666666667,0.685,57.542,0.174,19.130,SGA2020 in nocuts
2MASX J12002139+0328580,dr11-south,180.08874999999998,3.4826111111111113,0.685,86.508,0.229,13.363,SGA2020 in nocuts
WISEA J203838.88-640949.7,dr11-south,309.662625,-64.1636388888889,0.685,114.710,0.415,16.900,SGA2020 in nocuts
WISEA J154511.10+055527.7,dr11-south,236.29616666666664,5.924361111111112,0.685,48.224,0.473,13.542,SGA2020 in nocuts
2MASX J10171275+2938209,dr11-south,154.30316666666664,29.639138888888887,0.685,102.809,0.478,13.535,SGA2020 in nocuts
WISEA J034749.38-573158.3,dr11-south,56.95591666666665,-57.533027777777775,0.685,35.228,0.223,18.250,SGA2020 in nocuts
WISEA J142842.77-023922.7,dr11-south,217.1782083333333,-2.65625,0.685,154.287,0.213,17.630,SGA2020 in nocuts
WISEA J155638.40+255455.8,dr11-south,239.15974999999997,25.915333333333333,0.685,48.276,0.378,13.377,SGA2020 in nocuts
SDSS J131342.78-000411.5,dr11-south,198.42825,-0.06986111111111111,0.685,89.750,0.261,17.900,SGA2020 in nocuts
WISEA J032521.76-180239.5,dr11-south,51.34074999999999,-18.044111111111114,0.684,17.963,0.327,12.867,SGA2020 in nocuts
WISEA J112731.11-005856.3,dr11-south,171.8795833333333,-0.9823888888888889,0.684,22.608,0.406,13.382,SGA2020 in nocuts
SDSS J161405.18+170525.0,dr11-south,243.521625,17.090277777777775,0.684,24.938,0.292,18.500,SGA2020 in nocuts
WISEA J225845.19-443839.8,dr11-south,344.68820833333325,-44.64447222222222,0.684,102.391,0.178,18.900,SGA2020 in nocuts
WISEA J221738.06-640128.3,dr11-south,334.4087916666666,-64.02494444444444,0.684,9.713,0.241,18.320,SGA2020 in nocuts
WISEA J033030.02-521726.7,dr11-south,52.62499999999999,-52.29077777777778,0.684,140.809,0.240,17.800,SGA2020 in nocuts
WISEA J160004.80+275447.9,dr11-south,240.01999999999998,27.913249999999998,0.684,28.231,0.192,17.786,SGA2020 in nocuts
WISEA J210453.27-435428.0,dr11-south,316.22225,-43.908166666666666,0.684,2.836,0.284,18.030,SGA2020 in nocuts
WISEA J050136.17-494633.1,dr11-south,75.40074999999999,-49.77619444444444,0.684,58.322,0.313,18.080,SGA2020 in nocuts
WISEA J035251.72-294546.6,dr11-south,58.21533333333333,-29.763194444444444,0.684,105.619,0.247,18.450,SGA2020 in nocuts
WISEA J035840.34-434311.1,dr11-south,59.668166666666664,-43.71980555555556,0.684,128.397,0.190,18.940,SGA2020 in nocuts
IRAS F02051+1322,dr11-south,31.953041666666664,13.609638888888888,0.684,110.176,0.690,17.290,SGA2020 in nocuts
LCRS B002422.7-451533,dr11-south,6.7048749999999995,-44.982888888888894,0.683,128.365,0.238,18.080,SGA2020 in nocuts
WISEA J130807.25+151239.2,dr11-south,197.03004166666662,15.210833333333333,0.683,64.591,0.321,17.900,SGA2020 in nocuts
WISEA J212436.05-524450.7,dr11-south,321.15,-52.7475,0.683,114.171,0.231,17.300,SGA2020 in nocuts
WISEA J214655.23-103115.6,dr11-south,326.7302083333333,-10.521111111111113,0.683,163.613,0.296,13.559,SGA2020 in nocuts
WISEA J081425.23+163346.3,dr11-south,123.6052083333333,16.56288888888889,0.683,156.297,0.346,18.100,SGA2020 in nocuts
WISEA J002835.03-004131.0,dr11-south,7.145999999999999,-0.6920277777777778,0.683,156.256,0.227,18.257,SGA2020 in nocuts
WISEA J004628.28-574704.1,dr11-south,11.617666666666667,-57.78444444444444,0.683,104.929,0.201,18.420,SGA2020 in nocuts
WISEA J013120.04-153707.7,dr11-south,22.833666666666662,-15.618333333333334,0.683,89.699,0.306,13.396,SGA2020 in nocuts
WISEA J051954.85-381752.3,dr11-south,79.97854166666666,-38.29833333333333,0.683,95.979,0.279,18.230,SGA2020 in nocuts
WISEA J155333.32+105847.3,dr11-south,238.38887499999996,10.979777777777779,0.683,88.882,0.204,-99.000,SGA2020 in nocuts
LCRS B011648.3-453221,dr11-south,19.748416666666664,-45.276472222222225,0.683,36.198,0.212,13.345,SGA2020 in nocuts
PGC388095,dr11-south,9.652938,-57.5954299,0.683,115.646,0.312,-99.000,SGA2020 in nocuts
IRAS 10200+0950,dr11-south,155.683875,9.590444444444445,0.683,153.849,0.562,-99.000,SGA2020 in nocuts
WISEA J014311.12-394505.5,dr11-south,25.796249999999997,-39.751666666666665,0.682,31.312,0.199,18.610,SGA2020 in nocuts
WISEA J235408.73-012629.0,dr11-south,358.5363749999999,-1.44125,0.682,86.077,0.249,18.060,SGA2020 in nocuts
WISEA J100523.65+070103.5,dr11-south,151.34849999999997,7.017666666666667,0.682,6.626,0.220,17.513,SGA2020 in nocuts
WISEA J112015.95+014018.3,dr11-south,170.0665,1.671722222222222,0.682,45.060,0.303,16.743,SGA2020 in nocuts
WISEA J003920.09-240803.1,dr11-south,9.834416666666666,-24.134249999999998,0.682,86.505,0.235,18.120,SGA2020 in nocuts
SDSS J011313.27-085102.6,dr11-south,18.305333333333333,-8.85061111111111,0.682,22.432,0.278,17.700,SGA2020 in nocuts
WISEA J111535.36+053223.5,dr11-south,168.89737499999998,5.539833333333333,0.682,105.564,0.212,17.666,SGA2020 in nocuts
WISEA J011456.96-474058.6,dr11-south,18.736666666666665,-47.683305555555556,0.682,48.417,0.233,13.470,SGA2020 in nocuts
2MASX J05383292-4320135,dr11-south,84.63716666666666,-43.337138888888894,0.682,83.182,0.296,14.066,SGA2020 in nocuts
WISEA J014440.74-114115.2,dr11-south,26.169833333333333,-11.687527777777778,0.682,55.111,0.338,18.130,SGA2020 in nocuts
WISEA J041356.53-500832.7,dr11-south,63.485416666666666,-50.14238888888889,0.682,63.750,0.184,18.860,SGA2020 in nocuts
WISEA J124022.91+102930.4,dr11-south,190.09545833333328,10.49175,0.682,175.809,0.301,18.700,SGA2020 in nocuts
LCRS B142140.4-054303,dr11-south,216.07579166666665,-5.943666666666667,0.681,144.692,0.315,13.489,SGA2020 in nocuts
WISEA J023014.79-293243.5,dr11-south,37.561625,-29.545611111111114,0.681,76.649,0.258,18.160,SGA2020 in nocuts
WISEA J141451.53+193229.6,dr11-south,213.71479166666663,19.541583333333335,0.681,37.755,0.519,17.365,SGA2020 in nocuts
WISEA J053027.61-225214.6,dr11-south,82.61508333333333,-22.870722222222224,0.681,153.118,0.269,-99.000,SGA2020 in nocuts
WISEA J140600.36+291022.2,dr11-south,211.5015833333333,29.17275,0.681,153.661,0.218,17.516,SGA2020 in nocuts
WISEA J005132.53-282451.8,dr11-south,12.885583333333333,-28.414416666666664,0.681,29.908,0.788,12.968,SGA2020 in nocuts
CGCG 384-069,dr11-south,16.39433333333333,2.850861111111111,0.681,98.481,0.894,-99.000,SGA2020 in nocuts
WISEA J110554.79+020540.3,dr11-south,166.47829166666665,2.0946111111111114,0.681,160.135,0.237,17.411,SGA2020 in nocuts
WISEA J235333.04-470114.6,dr11-south,358.3878333333333,-47.0205,0.681,51.715,0.200,18.700,SGA2020 in nocuts
WISEA J015547.55+142503.3,dr11-south,28.948124999999994,14.417527777777778,0.681,163.051,0.246,17.695,SGA2020 in nocuts
WISEA J002224.33-412900.7,dr11-south,5.601583333333332,-41.483555555555554,0.681,73.935,0.205,18.920,SGA2020 in nocuts
WISEA J012206.05-054653.7,dr11-south,20.525166666666664,-5.781666666666666,0.681,87.054,0.231,13.643,SGA2020 in nocuts
WISEA J022843.19-093424.3,dr11-south,37.179916666666664,-9.573361111111112,0.681,77.251,0.422,17.416,SGA2020 in nocuts
WISEA J042519.63-494309.4,dr11-south,66.33175,-49.719500000000004,0.681,19.132,0.270,18.510,SGA2020 in nocuts
WISEA J222102.66-555357.9,dr11-south,335.261625,-55.89922222222222,0.681,44.668,0.292,16.700,SGA2020 in nocuts
WISEA J042345.91-274940.4,dr11-south,65.9415,-27.828027777777777,0.681,150.912,0.673,-99.000,SGA2020 in nocuts
WISEA J031145.00-424251.7,dr11-south,47.93741666666666,-42.71461111111111,0.681,0.991,0.249,17.860,SGA2020 in nocuts
PGC1029330,dr11-south,167.8929,-6.7415,0.681,80.816,0.245,-99.000,SGA2020 in nocuts
2MASX J10462076+1247215,dr11-south,161.58629166666665,12.789111111111112,0.681,22.814,0.526,13.414,SGA2020 in nocuts
WISEA J233536.59-005833.8,dr11-south,353.9022916666666,-0.9760277777777778,0.681,103.154,0.180,18.680,SGA2020 in nocuts
WISEA J004038.76-242200.8,dr11-south,10.161499999999998,-24.36691666666667,0.681,54.852,0.215,18.450,SGA2020 in nocuts
WISEA J235359.38-420758.3,dr11-south,358.497375,-42.13363888888889,0.681,169.782,0.205,18.730,SGA2020 in nocuts
SDSS J131007.37-003004.2,dr11-south,197.5307083333333,-0.5011666666666666,0.681,113.017,0.287,17.800,SGA2020 in nocuts
WISEA J080020.67+153125.7,dr11-south,120.086125,15.523805555555557,0.681,49.341,0.537,18.200,SGA2020 in nocuts
WISEA J032543.18-402722.5,dr11-south,51.430291666666655,-40.456694444444445,0.681,157.216,0.444,13.538,SGA2020 in nocuts
WISEA J120018.00+280251.4,dr11-south,180.07491666666664,28.047722222222223,0.681,162.507,0.253,13.881,SGA2020 in nocuts
WISEA J081759.32+252531.8,dr11-south,124.49729166666665,25.4255,0.681,147.319,0.262,17.800,SGA2020 in nocuts
WISEA J011620.68-602159.8,dr11-south,19.086291666666664,-60.36688888888889,0.681,38.711,0.293,18.250,SGA2020 in nocuts
WISEA J203511.32-450928.5,dr11-south,308.79737499999993,-45.15783333333333,0.680,60.523,0.265,17.000,SGA2020 in nocuts
WISEA J001921.14-464021.4,dr11-south,4.838166666666665,-46.672666666666665,0.680,143.724,0.214,19.080,SGA2020 in nocuts
GALEXASC J002303.19-342826.1,dr11-south,5.763333333333333,-34.47391666666667,0.680,38.504,0.396,-99.000,SGA2020 in nocuts
WISEA J012232.54-000338.4,dr11-south,20.635624999999997,-0.060611111111111116,0.680,124.094,0.201,18.600,SGA2020 in nocuts
WISEA J111906.64+200232.5,dr11-south,169.77770833333332,20.042472222222223,0.680,156.823,0.451,14.020,SGA2020 in nocuts
WISEA J010847.25-130358.2,dr11-south,17.196916666666667,-13.06625,0.680,60.666,0.268,13.765,SGA2020 in nocuts
2MFGC 01269,dr11-south,25.176958333333328,-53.63744444444444,0.680,20.744,0.315,13.086,SGA2020 in nocuts
WISEA J041507.60-320837.6,dr11-south,63.78199999999999,-32.14358333333333,0.680,28.153,0.228,18.070,SGA2020 in nocuts
WISEA J042748.30-463406.7,dr11-south,66.951375,-46.568361111111116,0.680,175.759,0.220,13.842,SGA2020 in nocuts
WISEA J235015.70-092744.0,dr11-south,357.56545833333325,-9.462277777777777,0.680,165.932,0.244,17.363,SGA2020 in nocuts
WISEA J113715.34+070432.8,dr11-south,174.31395833333332,7.07575,0.680,12.135,0.219,17.205,SGA2020 in nocuts
PGC454967,dr11-south,20.3032395,-51.5666719,0.680,173.302,0.174,-99.000,SGA2020 in nocuts
WISEA J012414.02-011519.7,dr11-south,21.05833333333333,-1.2554166666666666,0.680,120.591,0.214,17.700,SGA2020 in nocuts
WISEA J030331.01-352616.7,dr11-south,45.879124999999995,-35.43786111111111,0.680,54.055,0.182,18.660,SGA2020 in nocuts
WISEA J142230.92+255755.7,dr11-south,215.62883333333332,25.965722222222222,0.680,137.589,0.296,17.317,SGA2020 in nocuts
WISEA J043613.52-320951.1,dr11-south,69.05662499999998,-32.16444444444444,0.680,70.346,0.261,18.510,SGA2020 in nocuts
LCRS B235158.2-390011,dr11-south,358.6411666666666,-38.72527777777778,0.680,137.633,0.393,13.778,SGA2020 in nocuts
WISEA J012418.11-580617.9,dr11-south,21.075499999999995,-58.10505555555556,0.680,39.422,0.204,18.610,SGA2020 in nocuts
WISEA J024919.05-235112.9,dr11-south,42.32945833333332,-23.853527777777778,0.679,82.521,0.205,18.710,SGA2020 in nocuts
WISEA J030455.28-503136.9,dr11-south,46.23041666666666,-50.52772222222222,0.679,166.656,0.204,18.980,SGA2020 in nocuts
LCRS B232916.8-423231,dr11-south,352.9933333333333,-42.266194444444444,0.679,61.319,0.233,13.681,SGA2020 in nocuts
WISEA J015452.55-022512.2,dr11-south,28.718666666666664,-2.4200277777777774,0.679,156.891,0.250,18.280,SGA2020 in nocuts
APMUKS(BJ) B214855.50-593016.6,dr11-south,328.12358333333333,-59.26927777777777,0.679,33.160,0.278,18.130,SGA2020 in nocuts
