OBJNAME,FIELD,NEW_VALUE,REASON
WISEA J230914.88-005616.8,DIAM,0.333,VI
WISEA J230914.88-005616.8,BA,1.000,VI
WISEA J230914.88-005616.8,PA,90.0,VI
WISEA J231002.16+172352.3,DIAM,1.052,VI
WISEA J231002.16+172352.3,BA,0.559,VI
WISEA J231002.16+172352.3,PA,146.1,VI
WISEA J231041.88-434801.8,DIAM,0.333,VI
WISEA J231041.88-434801.8,BA,0.832,VI
WISEA J231041.88-434801.8,PA,78.0,VI
WISEA J231040.01-434729.0,DIAM,0.333,VI
WISEA J231040.01-434729.0,BA,1.000,VI
WISEA J231040.01-434729.0,PA,90.0,VI
WISEA J231318.54+224411.7,DIAM,0.333,VI
WISEA J231318.54+224411.7,BA,0.871,VI
WISEA J231318.54+224411.7,PA,0.0,VI
WISEA J231320.00+224427.3,DIAM,0.383,VI
WISEA J231320.00+224427.3,BA,0.480,VI
WISEA J231320.00+224427.3,PA,140.0,VI
WISEA J231321.15+224340.3,DIAM,0.771,VI
WISEA J231321.15+224340.3,BA,0.771,VI
WISEA J231321.15+224340.3,PA,120.4,VI
WISEA J231720.18+255748.8,DIAM,0.333,VI
WISEA J231720.18+255748.8,BA,0.560,VI
WISEA J231720.18+255748.8,PA,10.0,VI
WISEA J231925.32+272711.4,DIAM,0.333,VI
WISEA J231925.32+272711.4,BA,0.813,VI
WISEA J231925.32+272711.4,PA,93.4,VI
WISEA J232228.81+192623.2,DIAM,0.387,VI
WISEA J232228.81+192623.2,BA,0.720,VI
WISEA J232228.81+192623.2,PA,150.0,VI
CGCG 454-052 NED02,DIAM,1.125,VI
CGCG 454-052 NED02,BA,0.952,VI
CGCG 454-052 NED02,PA,61.4,VI
CGCG 454-052 NED01,DIAM,0.981,VI
CGCG 454-052 NED01,BA,0.667,VI
CGCG 454-052 NED01,PA,168.4,VI
WISEA J232234.25+192632.8,DIAM,0.500,VI
WISEA J232234.25+192632.8,BA,0.740,VI
WISEA J232234.25+192632.8,PA,45.0,VI
WISEA J232307.47-261646.0,DIAM,0.333,VI
WISEA J232307.47-261646.0,BA,1.000,VI
WISEA J232307.47-261646.0,PA,90.0,VI
2dFGRS S127Z291,DIAM,0.540,VI
2dFGRS S127Z291,BA,0.259,VI
2dFGRS S127Z291,PA,0.0,VI
WISEA J232308.31-261640.6,DIAM,0.333,VI
WISEA J232308.31-261640.6,BA,0.582,VI
WISEA J232308.31-261640.6,PA,40.0,VI
WISEA J232327.77-202409.3,DIAM,0.333,VI
WISEA J232327.77-202409.3,BA,1.000,VI
WISEA J232327.77-202409.3,PA,90.0,VI
ESO 407-IG 017 NED01,DIAM,0.435,VI
ESO 407-IG 017 NED01,BA,0.849,VI
ESO 407-IG 017 NED01,PA,164.8,VI
ESO 407-IG 017 NED02,DIAM,0.333,VI
ESO 407-IG 017 NED02,BA,0.594,VI
ESO 407-IG 017 NED02,PA,157.5,VI
2MASX J23242173+0206183,DIAM,0.400,VI
2MASX J23242173+0206183,BA,0.420,VI
2MASX J23242173+0206183,PA,135.0,VI
2MASS J23242208+0206151,DIAM,0.333,VI
2MASS J23242208+0206151,BA,0.562,VI
2MASS J23242208+0206151,PA,6.0,VI
CGCG 406-100,DIAM,1.719,VI
CGCG 406-100,BA,0.728,VI
CGCG 406-100,PA,178.1,VI
WISEA J232511.29-272737.2,DIAM,0.333,VI
WISEA J232511.29-272737.2,BA,1.000,VI
WISEA J232511.29-272737.2,PA,90.0,VI
WISEA J232510.53-272741.4,DIAM,0.350,VI
WISEA J232510.53-272741.4,BA,0.629,VI
WISEA J232510.53-272741.4,PA,0.0,VI
WISEA J232516.71+251357.9,DIAM,0.333,VI
WISEA J232516.71+251357.9,BA,1.000,VI
WISEA J232516.71+251357.9,PA,0.0,VI
WISEA J232701.80-493651.9,DIAM,0.333,VI
WISEA J232701.80-493651.9,BA,0.832,VI
WISEA J232701.80-493651.9,PA,68.0,VI
WISEA J232703.64-493644.1,DIAM,0.333,VI
WISEA J232703.64-493644.1,BA,0.851,VI
WISEA J232703.64-493644.1,PA,83.5,VI
WISEA J232802.76-092339.8,DIAM,0.333,VI
WISEA J232802.76-092339.8,BA,0.618,VI
WISEA J232802.76-092339.8,PA,6.3,VI
WISEA J232924.93-210843.7,DIAM,0.389,VI
WISEA J232924.93-210843.7,BA,0.501,VI
WISEA J232924.93-210843.7,PA,168.0,VI
WISEA J232925.09-210833.3,DIAM,0.333,VI
WISEA J232925.09-210833.3,BA,0.640,VI
WISEA J232925.09-210833.3,PA,145.0,VI
WISEA J232924.62-300755.1,DIAM,0.398,VI
WISEA J232924.62-300755.1,BA,0.302,VI
WISEA J232924.62-300755.1,PA,42.0,VI
WISEA J232924.31-300841.3,DIAM,0.333,VI
WISEA J232924.31-300841.3,BA,1.000,VI
WISEA J232924.31-300841.3,PA,90.0,VI
WISEA J232925.18-300849.3,DIAM,0.333,VI
WISEA J232925.18-300849.3,BA,0.700,VI
WISEA J232925.18-300849.3,PA,35.0,VI
2MASS J23310156-0927010,DIAM,0.333,VI
2MASS J23310156-0927010,BA,0.960,VI
2MASS J23310156-0927010,PA,81.0,VI
WISEA J233101.24-092655.2,DIAM,0.892,VI
WISEA J233101.24-092655.2,BA,0.629,VI
WISEA J233101.24-092655.2,PA,150.0,VI
WISEA J233119.92+271034.5,DIAM,0.333,VI
WISEA J233119.92+271034.5,BA,0.741,VI
WISEA J233119.92+271034.5,PA,163.0,VI
WISEA J233204.04+235444.8,DIAM,0.558,VI
WISEA J233204.04+235444.8,BA,0.298,VI
WISEA J233204.04+235444.8,PA,65.9,VI
CGCG 476-062 NED01,DIAM,0.643,VI
CGCG 476-062 NED01,BA,0.720,VI
CGCG 476-062 NED01,PA,5.0,VI
WISEA J233218.14+232824.1,DIAM,0.333,VI
WISEA J233218.14+232824.1,BA,0.520,VI
WISEA J233218.14+232824.1,PA,145.0,VI
III Zw 108 NOTES03,DIAM,0.333,VI
III Zw 108 NOTES03,BA,0.760,VI
III Zw 108 NOTES03,PA,10.0,VI
III Zw 108 NOTES04,DIAM,0.353,VI
III Zw 108 NOTES04,BA,0.760,VI
III Zw 108 NOTES04,PA,90.0,VI
III Zw 108 NOTES02,DIAM,0.333,VI
III Zw 108 NOTES02,BA,0.840,VI
III Zw 108 NOTES02,PA,65.0,VI
MCG +00-60-005 NOTES02,DIAM,0.461,VI
MCG +00-60-005 NOTES02,BA,0.532,VI
MCG +00-60-005 NOTES02,PA,114.8,VI
WISEA J233414.87+195815.3,DIAM,0.333,VI
WISEA J233414.87+195815.3,BA,0.520,VI
WISEA J233414.87+195815.3,PA,80.0,VI
2MASX J23371098+2435239,DIAM,0.347,VI
2MASX J23371098+2435239,BA,0.457,VI
2MASX J23371098+2435239,PA,136.0,VI
WISEA J233711.97+243517.2,DIAM,0.333,VI
WISEA J233711.97+243517.2,BA,0.640,VI
WISEA J233711.97+243517.2,PA,40.0,VI
WISEA J233727.01+270400.5,DIAM,0.592,VI
WISEA J233727.01+270400.5,BA,0.538,VI
WISEA J233727.01+270400.5,PA,170.4,VI
APMBGC 471+100+002,DIAM,0.505,VI
APMBGC 471+100+002,BA,0.929,VI
APMBGC 471+100+002,PA,0.0,VI
2MASS J23410731-2901424,DIAM,0.333,VI
2MASS J23410731-2901424,BA,1.000,VI
2MASS J23410731-2901424,PA,0.0,VI
WISEA J234107.43-290154.5,DIAM,0.333,VI
WISEA J234107.43-290154.5,BA,0.920,VI
WISEA J234107.43-290154.5,PA,125.0,VI
WISEA J234122.34+202227.3,DIAM,0.333,VI
WISEA J234122.34+202227.3,BA,0.820,VI
WISEA J234122.34+202227.3,PA,165.0,VI
WISEA J234121.39+202218.1,DIAM,0.333,VI
WISEA J234121.39+202218.1,BA,1.000,VI
WISEA J234121.39+202218.1,PA,90.0,VI
2MASS J23412901-1043277,DIAM,0.924,VI
2MASS J23412901-1043277,BA,0.523,VI
2MASS J23412901-1043277,PA,18.5,VI
WISEA J234128.94-104332.6,DIAM,0.579,VI
WISEA J234128.94-104332.6,BA,0.579,VI
WISEA J234128.94-104332.6,PA,29.6,VI
WISEA J234130.93+090423.0,DIAM,0.333,VI
WISEA J234130.93+090423.0,BA,1.000,VI
WISEA J234130.93+090423.0,PA,0.0,VI
WISEA J234132.26+090432.1,DIAM,1.546,VI
WISEA J234132.26+090432.1,BA,0.286,VI
WISEA J234132.26+090432.1,PA,124.7,VI
WISEA J234138.39+103519.1,DIAM,0.840,VI
WISEA J234138.39+103519.1,BA,0.587,VI
WISEA J234138.39+103519.1,PA,62.9,VI
RK 111,DIAM,0.580,VI
RK 111,BA,0.948,VI
RK 111,PA,0.0,VI
WISEA J234216.74-301146.5,DIAM,0.624,VI
WISEA J234216.74-301146.5,BA,0.863,VI
WISEA J234216.74-301146.5,PA,122.5,VI
MCG -06-52-001,DIAM,1.064,VI
MCG -06-52-001,BA,0.671,VI
MCG -06-52-001,PA,57.9,VI
WISEA J234336.95-361618.0,DIAM,0.333,VI
WISEA J234336.95-361618.0,BA,1.000,VI
WISEA J234336.95-361618.0,PA,0.0,VI
WISEA J234348.92-381406.0,DIAM,0.333,VI
WISEA J234348.92-381406.0,BA,0.646,VI
WISEA J234348.92-381406.0,PA,132.0,VI
LCRS B234110.0-383042,DIAM,0.360,VI
LCRS B234110.0-383042,BA,0.760,VI
LCRS B234110.0-383042,PA,135.0,VI
LCRS B234107.9-383029,DIAM,0.333,VI
LCRS B234107.9-383029,BA,1.000,VI
LCRS B234107.9-383029,PA,90.0,VI
AM 2341-363,DIAM,0.625,VI
AM 2341-363,BA,0.513,VI
AM 2341-363,PA,11.1,VI
2dFGRS S131Z340,DIAM,0.333,VI
2dFGRS S131Z340,BA,0.737,VI
2dFGRS S131Z340,PA,0.0,VI
WISEA J234521.09+333024.0,DIAM,0.380,VI
WISEA J234521.09+333024.0,BA,0.676,VI
WISEA J234521.09+333024.0,PA,8.3,VI
WISEA J234522.12+333031.7,DIAM,0.333,VI
WISEA J234522.12+333031.7,BA,0.794,VI
WISEA J234522.12+333031.7,PA,80.0,VI
WISEA J234709.65-624623.3,DIAM,0.410,VI
WISEA J234709.65-624623.3,BA,0.540,VI
WISEA J234709.65-624623.3,PA,35.0,VI
2MASS J23470947-6246357,DIAM,0.491,VI
2MASS J23470947-6246357,BA,0.771,VI
2MASS J23470947-6246357,PA,20.0,VI
III Zw 120 NOTES01,DIAM,1.103,VI
III Zw 120 NOTES01,BA,0.879,VI
III Zw 120 NOTES01,PA,168.5,VI
III Zw 120 NOTES03,DIAM,1.233,VI
III Zw 120 NOTES03,BA,0.509,VI
III Zw 120 NOTES03,PA,178.4,VI
WISEA J234921.47-533017.5,DIAM,0.333,VI
WISEA J234921.47-533017.5,BA,0.631,VI
WISEA J234921.47-533017.5,PA,25.5,VI
2MASS J23492094-5330242,DIAM,0.333,VI
2MASS J23492094-5330242,BA,0.550,VI
2MASS J23492094-5330242,PA,45.0,VI
IC 1510 NED02,DIAM,0.563,VI
IC 1510 NED02,BA,0.640,VI
IC 1510 NED02,PA,30.0,VI
IC 1510 NED01,DIAM,0.500,VI
IC 1510 NED01,BA,1.000,VI
IC 1510 NED01,PA,0.0,VI
2MASS J23503827+0607121,DIAM,0.333,VI
2MASS J23503827+0607121,BA,1.000,VI
2MASS J23503827+0607121,PA,0.0,VI
WISEA J235037.86+060715.0,DIAM,0.353,VI
WISEA J235037.86+060715.0,BA,0.420,VI
WISEA J235037.86+060715.0,PA,120.0,VI
WISEA J235036.07+292916.5,DIAM,0.333,VI
WISEA J235036.07+292916.5,BA,1.000,VI
WISEA J235036.07+292916.5,PA,90.0,VI
WISEA J235036.32+292929.7,DIAM,0.333,VI
WISEA J235036.32+292929.7,BA,0.740,VI
WISEA J235036.32+292929.7,PA,140.0,VI
WISEA J235037.38+292906.9,DIAM,0.333,VI
WISEA J235037.38+292906.9,BA,0.741,VI
WISEA J235037.38+292906.9,PA,124.0,VI
WISEA J235203.32+190942.1,DIAM,0.333,VI
WISEA J235203.32+190942.1,BA,1.000,VI
WISEA J235203.32+190942.1,PA,0.0,VI
WISEA J235210.22+140249.5,DIAM,0.333,VI
WISEA J235210.22+140249.5,BA,0.708,VI
WISEA J235210.22+140249.5,PA,3.7,VI
WISEA J235326.44-512605.1,DIAM,0.333,VI
WISEA J235326.44-512605.1,BA,0.561,VI
WISEA J235326.44-512605.1,PA,58.0,VI
NGC 7783 NED02,DIAM,0.902,VI
NGC 7783 NED02,BA,0.711,VI
NGC 7783 NED02,PA,148.5,VI
UGC 12837 NOTES01,DIAM,0.333,VI
UGC 12837 NOTES01,BA,0.800,VI
UGC 12837 NOTES01,PA,148.1,VI
NGC 7783 NED01,DIAM,2.781,VI
NGC 7783 NED01,BA,0.474,VI
NGC 7783 NED01,PA,113.3,VI
WISEA J235528.80-014511.6,DIAM,0.397,VI
WISEA J235528.80-014511.6,BA,0.520,VI
WISEA J235528.80-014511.6,PA,80.0,VI
WISEA J235818.64-780020.2,DIAM,0.457,VI
WISEA J235818.64-780020.2,BA,0.741,VI
WISEA J235818.64-780020.2,PA,105.5,VI
WISEA J235807.78-780022.7,DIAM,0.333,VI
WISEA J235807.78-780022.7,BA,1.000,VI
WISEA J235807.78-780022.7,PA,90.0,VI
WISEA J235806.88-780009.3,DIAM,0.333,VI
WISEA J235806.88-780009.3,BA,0.520,VI
WISEA J235806.88-780009.3,PA,100.0,VI
WISEA J235858.28-231941.5,DIAM,0.333,VI
WISEA J235858.28-231941.5,BA,1.000,VI
WISEA J235858.28-231941.5,PA,90.0,VI
APMBGC 472+045-079,DIAM,0.650,VI
APMBGC 472+045-079,BA,0.585,VI
APMBGC 472+045-079,PA,0.0,VI
WISEA J235857.23-231937.3,DIAM,0.333,VI
WISEA J235857.23-231937.3,BA,0.851,VI
WISEA J235857.23-231937.3,PA,62.0,VI
WISEA J235904.16-603635.1,DIAM,1.035,VI
WISEA J235904.16-603635.1,BA,0.638,VI
WISEA J235904.16-603635.1,PA,152.4,VI
WISEA J235904.19-603601.2,DIAM,0.521,VI
WISEA J235904.19-603601.2,BA,0.643,VI
WISEA J235904.19-603601.2,PA,0.0,VI
SARS 359.08334-60.87447,DIAM,0.400,VI
SARS 359.08334-60.87447,BA,0.350,VI
SARS 359.08334-60.87447,PA,0.0,VI
WISEA J235906.71+234001.6,DIAM,0.333,VI
WISEA J235906.71+234001.6,BA,1.000,VI
WISEA J235906.71+234001.6,PA,90.0,VI
WISEA J235906.88+234019.6,DIAM,0.333,VI
WISEA J235906.88+234019.6,BA,0.501,VI
WISEA J235906.88+234019.6,PA,42.0,VI
VII Zw 067 NOTES02,DIAM,0.333,VI
VII Zw 067 NOTES02,BA,0.760,VI
VII Zw 067 NOTES02,PA,15.0,VI
WISEA J065948.79+364522.3,DIAM,0.333,VI
WISEA J065948.79+364522.3,BA,0.600,VI
WISEA J065948.79+364522.3,PA,50.0,VI
WISEA J071728.93+440445.9,DIAM,0.789,VI
WISEA J071728.93+440445.9,BA,0.778,VI
WISEA J071728.93+440445.9,PA,8.9,VI
WISEA J071726.23+440532.4,DIAM,0.483,VI
WISEA J071726.23+440532.4,BA,0.760,VI
WISEA J071726.23+440532.4,PA,60.0,VI
2MASS J07185299+5509489,DIAM,0.333,VI
2MASS J07185299+5509489,BA,0.759,VI
2MASS J07185299+5509489,PA,24.0,VI
WISEA J072112.36+324959.0,DIAM,0.333,VI
WISEA J072112.36+324959.0,BA,0.820,VI
WISEA J072112.36+324959.0,PA,20.0,VI
WISEA J072846.32+463448.2,DIAM,0.333,VI
WISEA J072846.32+463448.2,BA,0.640,VI
WISEA J072846.32+463448.2,PA,110.0,VI
MCG +10-11-060 NED02,DIAM,0.470,VI
MCG +10-11-060 NED02,BA,0.748,VI
MCG +10-11-060 NED02,PA,176.0,VI
WISEA J074154.46+411322.9,DIAM,0.462,VI
WISEA J074154.46+411322.9,BA,0.815,VI
WISEA J074154.46+411322.9,PA,157.0,VI
VII Zw 183 NOTES01,DIAM,1.152,VI
VII Zw 183 NOTES01,BA,0.704,VI
VII Zw 183 NOTES01,PA,20.2,VI
VII Zw 183 NOTES02,DIAM,0.333,VI
VII Zw 183 NOTES02,BA,1.000,VI
VII Zw 183 NOTES02,PA,0.0,VI
WISEA J075706.79+405905.0,DIAM,1.104,VI
WISEA J075706.79+405905.0,BA,0.552,VI
WISEA J075706.79+405905.0,PA,142.8,VI
CGCG 236-019 NED01,DIAM,1.207,VI
CGCG 236-019 NED01,BA,0.577,VI
CGCG 236-019 NED01,PA,136.9,VI
WISEA J082147.00+421401.8,DIAM,0.416,VI
WISEA J082147.00+421401.8,BA,0.715,VI
WISEA J082147.00+421401.8,PA,55.0,VI
WISEA J082417.32+415734.0,DIAM,0.736,VI
WISEA J082417.32+415734.0,BA,0.560,VI
WISEA J082417.32+415734.0,PA,150.5,VI
CGCG 207-063,DIAM,0.8,VI
WISEA J083406.32+462619.2,DIAM,0.671,VI
WISEA J083406.32+462619.2,BA,0.708,VI
WISEA J083406.32+462619.2,PA,39.5,VI
WISEA J083533.29+795300.0,DIAM,0.333,VI
WISEA J083533.29+795300.0,BA,0.560,VI
WISEA J083533.29+795300.0,PA,165.0,VI
WISEA J083620.08+691149.7,DIAM,0.333,VI
WISEA J083620.08+691149.7,BA,1.000,VI
WISEA J083620.08+691149.7,PA,0.0,VI
MCG +08-16-018,DIAM,1.201,VI
MCG +08-16-018,BA,0.588,VI
MCG +08-16-018,PA,125.4,VI
MCG +08-16-017,DIAM,0.811,VI
MCG +08-16-017,BA,0.527,VI
MCG +08-16-017,PA,107.5,VI
WISEA J084521.24+443114.0,DIAM,0.558,VI
WISEA J084521.24+443114.0,BA,0.488,VI
WISEA J084521.24+443114.0,PA,151.3,VI
WISEA J084518.42+443139.5,DIAM,1.373,VI
WISEA J084518.42+443139.5,BA,0.921,VI
WISEA J084518.42+443139.5,PA,14.4,VI
WISEA J084520.59+443032.1,DIAM,0.7,VI
CGCG 264-012 NED02,DIAM,0.638,VI
CGCG 264-012 NED02,BA,0.861,VI
CGCG 264-012 NED02,PA,109.3,VI
WISEA J084811.18+832328.7,DIAM,0.516,VI
WISEA J084811.18+832328.7,BA,0.554,VI
WISEA J084811.18+832328.7,PA,155.7,VI
WISEA J084758.95+832347.8,DIAM,0.433,VI
WISEA J084758.95+832347.8,BA,0.448,VI
WISEA J084758.95+832347.8,PA,109.8,VI
UGC 04653 NED03,DIAM,0.333,VI
UGC 04653 NED03,BA,0.975,VI
UGC 04653 NED03,PA,116.0,VI
UGC 04653 NED02,DIAM,0.6,VI
UGC 04653 NED02,BA,0.551,VI
UGC 04653 NED02,PA,168.9,VI
WISEA J090640.30+523641.7,DIAM,0.730,VI
WISEA J090640.30+523641.7,BA,0.854,VI
WISEA J090640.30+523641.7,PA,137.0,VI
LCSB S1259P,DIAM,0.762,VI
LCSB S1259P,BA,0.662,VI
LCSB S1259P,PA,139.8,VI
WISEA J091522.08+312120.1,DIAM,0.370,VI
WISEA J091522.08+312120.1,BA,0.760,VI
WISEA J091522.08+312120.1,PA,150.0,VI
MCG +12-09-048b,DIAM,0.333,VI
MCG +12-09-048b,BA,1.000,VI
MCG +12-09-048b,PA,0.0,VI
WISEA J101412.84+454550.4,DIAM,0.819,VI
WISEA J101412.84+454550.4,BA,0.759,VI
WISEA J101412.84+454550.4,PA,103.7,VI
UGC 05582 NOTES01,DIAM,0.687,VI
UGC 05582 NOTES01,BA,0.830,VI
UGC 05582 NOTES01,PA,32.7,VI
WISEA J102401.20+503815.0,DIAM,0.850,VI
WISEA J102401.20+503815.0,BA,0.626,VI
WISEA J102401.20+503815.0,PA,67.0,VI
WISEA J102501.33+495116.6,DIAM,0.582,VI
WISEA J102501.33+495116.6,BA,0.794,VI
WISEA J102501.33+495116.6,PA,153.4,VI
WISEA J102500.68+495133.2,DIAM,0.970,VI
WISEA J102500.68+495133.2,BA,0.622,VI
WISEA J102500.68+495133.2,PA,167.7,VI
WISEA J102737.49+464341.0,DIAM,0.772,VI
WISEA J102737.49+464341.0,BA,0.666,VI
WISEA J102737.49+464341.0,PA,12.5,VI
WISEA J102930.50+390350.7,DIAM,0.333,VI
WISEA J102930.50+390350.7,BA,0.773,VI
WISEA J102930.50+390350.7,PA,74.5,VI
VII Zw 344 NOTES02,DIAM,0.343,VI
VII Zw 344 NOTES02,BA,0.900,VI
VII Zw 344 NOTES02,PA,120.0,VI
VII Zw 344 NOTES01,DIAM,0.907,VI
VII Zw 344 NOTES01,BA,0.841,VI
VII Zw 344 NOTES01,PA,155.9,VI
WISEA J110255.34+704649.6,DIAM,0.333,VI
WISEA J110255.34+704649.6,BA,0.708,VI
WISEA J110255.34+704649.6,PA,128.0,VI
WISEA J110251.30+704647.4,DIAM,0.903,VI
WISEA J110251.30+704647.4,BA,0.555,VI
WISEA J110251.30+704647.4,PA,173.1,VI
WISEA J110309.08+352625.1,DIAM,0.835,VI
WISEA J110309.08+352625.1,BA,0.627,VI
WISEA J110309.08+352625.1,PA,172.2,VI
ARP 148 NED02,DIAM,0.486,VI
ARP 148 NED02,BA,0.893,VI
ARP 148 NED02,PA,0.0,VI
ARP 148 NED01,DIAM,0.417,VI
ARP 148 NED01,BA,0.480,VI
ARP 148 NED01,PA,90.0,VI
WISEA J112135.44+352324.9,DIAM,0.571,VI
WISEA J112135.44+352324.9,BA,0.746,VI
WISEA J112135.44+352324.9,PA,120.0,VI
WISEA J112136.57+352314.2,DIAM,0.97,VI
WISEA J112136.57+352314.2,BA,0.79,VI
WISEA J112136.57+352314.2,PA,120.0,VI
CGCG 185-063 NED02,DIAM,0.353,VI
CGCG 185-063 NED02,BA,0.800,VI
CGCG 185-063 NED02,PA,30.0,VI
WISEA J112615.67+351942.7,DIAM,0.509,VI
WISEA J112615.67+351942.7,BA,0.553,VI
WISEA J112615.67+351942.7,PA,97.2,VI
WISEA J112810.00+752935.2,DIAM,0.914,VI
WISEA J112810.00+752935.2,BA,0.513,VI
WISEA J112810.00+752935.2,PA,154.6,VI
WISEA J112911.72+540702.5,DIAM,0.516,VI
WISEA J112911.72+540702.5,BA,0.619,VI
WISEA J112911.72+540702.5,PA,3.8,VI
WISEA J112908.85+540655.5,DIAM,0.611,VI
WISEA J112908.85+540655.5,BA,0.565,VI
WISEA J112908.85+540655.5,PA,139.6,VI
WISEA J114958.20+454659.0,DIAM,0.7,VI
WISEA J114958.20+454659.0,BA,0.600,VI
WISEA J114958.20+454659.0,PA,125.0,VI
UGC 06896 NED02,DIAM,0.337,VI
UGC 06896 NED02,BA,0.920,VI
UGC 06896 NED02,PA,10.0,VI
UGC 06896 NED01,DIAM,0.333,VI
UGC 06896 NED01,BA,0.538,VI
UGC 06896 NED01,PA,50.0,VI
UGC 06896 NED03,DIAM,1.0,VI
UGC 06896 NED03,BA,0.820,VI
UGC 06896 NED03,PA,125.0,VI
VV 385,RA,179.4935,VI
VV 385,DEC,52.7360,VI
MCG +08-22-064a,DIAM,1.615,VI
MCG +08-22-064a,BA,0.769,VI
MCG +08-22-064a,PA,144.8,VI
CGCG 244-037 NED02,DIAM,0.468,VI
CGCG 244-037 NED02,BA,0.575,VI
CGCG 244-037 NED02,PA,47.6,VI
UGC 08335 NED02,DIAM,0.347,VI
UGC 08335 NED02,BA,0.680,VI
UGC 08335 NED02,PA,95.0,VI
UGC 08335 NED01,DIAM,1.807,VI
UGC 08335 NED01,BA,0.296,VI
UGC 08335 NED01,PA,120.6,VI
2MASS J13330319+6007001,DIAM,1.2,VI
2MASS J13330319+6007001,BA,0.574,VI
2MASS J13330319+6007001,PA,49.0,VI
WISEA J134022.21+815228.7,DIAM,0.333,VI
WISEA J134022.21+815228.7,BA,0.741,VI
WISEA J134022.21+815228.7,PA,157.5,VI
WISEA J134025.76+815217.4,DIAM,0.333,VI
WISEA J134025.76+815217.4,BA,0.891,VI
WISEA J134025.76+815217.4,PA,44.0,VI
WISEA J141614.46+435522.9,DIAM,0.807,VI
WISEA J141614.46+435522.9,BA,0.658,VI
WISEA J141614.46+435522.9,PA,124.6,VI
WISEA J142206.56+482750.6,DIAM,0.682,VI
WISEA J142206.56+482750.6,BA,0.512,VI
WISEA J142206.56+482750.6,PA,81.2,VI
MCG +05-34-067,DIAM,1.439,VI
MCG +05-34-067,BA,0.706,VI
MCG +05-34-067,PA,19.9,VI
WISEA J145058.69+311742.3,DIAM,1.087,VI
WISEA J145058.69+311742.3,BA,0.596,VI
WISEA J145058.69+311742.3,PA,0.0,VI
VV 705 NED01,DIAM,1.2,VI
VV 705 NED01,BA,0.454,VI
VV 705 NED01,PA,155.0,VI
WISEA J152311.25+310116.4,DIAM,0.788,VI
WISEA J152311.25+310116.4,BA,0.632,VI
WISEA J152311.25+310116.4,PA,123.6,VI
2MASX J15231503+3059337,DIAM,0.791,VI
2MASX J15231503+3059337,BA,0.427,VI
2MASX J15231503+3059337,PA,170.9,VI
WISEA J152314.84+310018.8,DIAM,0.638,VI
WISEA J152314.84+310018.8,BA,0.884,VI
WISEA J152314.84+310018.8,PA,174.5,VI
WISEA J152408.43+295255.5,DIAM,0.697,VI
WISEA J152408.43+295255.5,BA,0.940,VI
WISEA J152408.43+295255.5,PA,22.0,VI
2MASX J15240741+2953203,DIAM,1.396,VI
2MASX J15240741+2953203,BA,0.594,VI
2MASX J15240741+2953203,PA,160.0,VI
WISEA J152945.44+613417.2,DIAM,1.036,VI
WISEA J152945.44+613417.2,BA,0.587,VI
WISEA J152945.44+613417.2,PA,113.6,VI
VII Zw 608,DIAM,0.9,VI
VII Zw 608,BA,0.885,VI
VII Zw 608,PA,136.5,VI
B3 1533+418A,DIAM,1.370,VI
B3 1533+418A,BA,0.659,VI
B3 1533+418A,PA,121.3,VI
UGC 09922 NED02,DIAM,1.0,VI
UGC 09922 NED02,BA,0.417,VI
UGC 09922 NED02,PA,170.0,VI
UGC 09922 NED01,DIAM,0.452,VI
UGC 09922 NED01,BA,0.642,VI
UGC 09922 NED01,PA,14.4,VI
WISEA J155213.74+621912.2,DIAM,0.333,VI
WISEA J155213.74+621912.2,BA,0.646,VI
WISEA J155213.74+621912.2,PA,39.2,VI
WISEA J155355.13+715858.2,DIAM,0.333,VI
WISEA J155355.13+715858.2,BA,0.620,VI
WISEA J155355.13+715858.2,PA,120.0,VI
WISEA J162726.80+413025.7,DIAM,1.081,VI
WISEA J162726.80+413025.7,BA,0.580,VI
WISEA J162726.80+413025.7,PA,109.1,VI
ABELL 2249:KYDISC 00015,DIAM,1.212,VI
ABELL 2249:KYDISC 00015,BA,0.669,VI
ABELL 2249:KYDISC 00015,PA,41.2,VI
UGC 10853 NED01,DIAM,0.337,VI
UGC 10853 NED01,BA,0.660,VI
UGC 10853 NED01,PA,10.0,VI
UGC 10853 NED03,DIAM,0.533,VI
UGC 10853 NED03,BA,0.544,VI
UGC 10853 NED03,PA,171.9,VI
NGC 6376,DIAM,0.5,VI
NGC 6376,BA,0.662,VI
NGC 6376,PA,15.5,VI
NGC 6376,DIAM,1.0,VI
MCG +12-16-046,DIAM,1.614,VI
MCG +12-16-046,BA,0.795,VI
MCG +12-16-046,PA,139.4,VI
CGCG 300-088 NED02,DIAM,1.488,VI
CGCG 300-088 NED02,BA,0.599,VI
CGCG 300-088 NED02,PA,16.5,VI
WISEA J175706.69+535137.5,DIAM,1.5,VI
CGCG 322-029 NED01,DIAM,0.521,VI
CGCG 322-029 NED01,BA,0.648,VI
CGCG 322-029 NED01,PA,74.3,VI
NGC 6621S,DIAM,0.7,VI
NGC 6621S,BA,0.654,VI
NGC 6621S,PA,68.6,VI
UGC 11181 NED02,DIAM,1.755,VI
UGC 11181 NED02,BA,0.567,VI
UGC 11181 NED02,PA,126.2,VI
UGC 11181 NED01,DIAM,0.807,VI
UGC 11181 NED01,BA,0.853,VI
