OBJNAME,REGION
SDSS J103029.11+370948.2,
SDSS J103029.65+375920.1,
WISEA J103029.59+375911.5,
SDSS J103118.23+410232.2,
KUG 1028+412,
WISEA J103151.64+382808.5,
SDSS J103159.13+543733.3,
SDSS J103208.08+562127.1,
SDSS J103221.30+435352.4,
WISEA J103236.61+483640.9,
SDSS J103235.19+483629.0,
SDSSJ103305.91+320431.1,
SDSS J103306.87+393941.6,
SDSS J103342.85+482722.1,
WISEA J103358.45+404423.5,
SDSS J103359.41+404434.0,
SDSSJ103425.69+453021.5,
SDSS J103433.15+612801.2,
SDSS J103448.18+484457.2,
SDSS J103455.22+604135.0,
SDSS J103509.69+635744.8,
WISEA J103508.08+635741.0,
SDSS J103518.43+384236.6,
SDSSCGB 47784.03,
WISEA J103609.17+551637.8,
SDSS J103611.54+294909.2,
WISEA J103611.47+294920.4,
WISEA J103704.05+392313.8,
SDSS J103734.32+364207.9,
WISEA J103735.18+364215.5,
WISEA J103927.41+522841.4,
SDSS J104013.07+453037.2,
SDSS J104024.60+453046.3,
SDSS J104104.44+372316.8,
WISEA J104126.01+401950.4,
WISEA J104127.22+401953.5,
SDSS J104127.79+401949.5,
SDSS J104153.98+555703.3,
SDSS J104217.06+620648.2,
SDSS J104303.35+512910.4,
SDSS J104310.62+360312.5,
SDSS J104343.64+371048.4,
SDSS J104412.08+521631.7,
SDSS J104453.77+535411.9,
SDSS J104502.64+501625.6,
SDSS J104509.55+375205.9,
SDSS J104509.40+342537.4,
SDSS J104510.24+342544.3,
SDSS J104601.16+623301.8,
SDSS J104727.31+385610.2,
WISEA J104748.95+384527.5,
SDSS J104749.05+384538.6,
2MASX J10480884+3128221,
WISEA J104907.91+322906.6,
SDSS J104908.15+322853.9,
SDSS J104923.66+555613.1,
SDSS J105207.67+455705.7,
SDSS J105227.75+455316.5,
WISEA J105254.55+430201.9,
SDSS J105253.48+430157.5,
SDSS J105304.41+330640.1,
SDSS J105331.43+295818.8,
WISEA J105329.08+541739.7,
SDSS J105329.17+541756.5,
SDSS J105359.05+502529.6,
SDSS J105438.57+474939.9,
SDSS J105506.55+573907.7,
SDSS J105532.68+455923.5,
SDSS J105722.21+324101.1,
WISEA J105722.74+324101.5,
WISEA J105855.08+322438.2,
SDSS J105854.24+322446.7,
WISEA J105953.14+400504.5,
SDSS J105954.13+400459.8,
SDSS J105959.95+435701.2,
WISEA J110045.96+564305.4,
WISEA J110045.51+564249.5,
2MASS J11004470+5642447,
SDSS J110043.69+564246.5,
SDSS J110105.97+565251.8,
WISEA J110114.53+371637.9,
SDSS J110255.51+351423.5,
SDSS J110253.87+372026.6,
WISEA J110304.49+364103.4,
SDSS J110304.92+364103.5,
WISEA J110340.30+503232.6,
SDSS J110340.55+503222.2,
SDSS J110358.15+410351.0,
SDSS J110403.42+413703.2,
SDSS J110441.10+405733.6,
WISEA J110453.57+343357.0,
SDSS J110451.83+343358.2,
WISEA J110504.91+374936.6,
SDSS J110506.52+374937.4,
SDSS J110523.14+380124.5,
SDSS J110535.31+410533.9,
WISEA J110547.70+511708.5,
WISEA J110546.68+511647.0,
SDSS J110547.26+511702.6,
WISEA J110619.12+535506.1,
SDSS J110619.33+535519.2,
SDSS J110623.73+453029.5,
WISEA J110628.45+521912.4,
SDSS J110629.64+521852.6,
SBS 1103+525,
WISEA J110707.43+625536.9,
SDSS J110705.90+625535.8,
SDSS J110731.42+432953.0,
SDSS J110746.13+311731.6,
WISEA J110801.34+414226.3,
SDSS J110802.46+414223.5,
SDSS J110805.51+435337.6,
WISEA J110808.89+402144.3,
WISEA J110816.43+293210.5,
SDSS J110815.80+293202.9,
SDSS J110900.81+553355.8,
WISEA J110938.87+291508.7,
SDSS J110939.01+291524.8,
SDSS J111029.90+375434.1,
WISEA J111030.23+375427.1,
SDSSCGB 42155.04,
SDSS J111053.29+475435.4,
WISEA J111053.94+475437.1,
SDSS J111136.29+433525.5,
SDSS J111141.56+412519.2,
SDSS J111146.11+323016.5,
SDSS J111211.50+410228.4,
WISEA J111225.61+351343.1,
SDSS J111225.10+351350.9,
WISEA J111234.26+402415.1,
SDSS J111234.52+402442.7,
WISEA J111428.12+514013.2,
SDSS J111428.69+514017.5,
WISEA J111429.45+514017.9,
SDSS J111434.22+380046.1,
SDSS J111435.87+392920.1,
WISEA J111436.39+411119.9,
WISEA J111437.33+411124.2,
SDSS J111437.45+411130.5,
SDSS J111454.00+300144.0,
GALEXASC J111454.19+300156.2,
SDSS J111515.94+583213.0,
SDSS J111625.67+570709.7,
SDSS J111643.19+622147.4,
SDSS J111707.31+570743.3,
WISEA J111712.28+640815.0,
SDSS J111710.80+640821.1,
SDSS J111749.37+361254.3,
WISEA J111750.13+342928.1,
SDSS J111755.81+490211.0,
SDSS J111809.36+452808.9,
WISEA J111834.11+294104.0,
SDSS J111834.31+294110.6,
WISEA J111923.74+372419.1,
SDSS J111924.58+372412.7,
SDSS J112010.57+470914.7,
WISEA J112043.55+570138.5,
SDSS J112042.67+570146.5,
WISEA J112110.91+563659.9,
SDSS J112110.81+563642.0,
WISEA J112155.30+475808.6,
SDSS J112154.59+475815.7,
SDSSCGB 24283.04,
SDSS J112217.91+553839.6,
2MASS J11221836+5538438,
WISEA J112231.67+591659.7,
SDSS J112230.52+591643.7,
WISEA J112242.77+465232.6,
SDSS J112241.59+465230.3,
SDSS J112250.77+381002.2,
WISEA J112310.03+492235.1,
SDSS J112310.49+492225.8,
SDSSJ112322.20+454506.3,
WISEA J112442.16+345340.5,
SDSS J112441.63+345350.4,
SDSS J112507.36+590808.7,
SDSS J112508.73+590804.1,
SDSS J112520.78+520453.4,
SDSS J112530.30+554605.9,
WISEA J112541.44+481323.7,
SDSS J112541.38+481311.6,
SDSS J112615.49+445321.9,
SDSS J112645.18+491414.7,
WISEA J112647.45+401150.9,
SDSS J112647.99+401201.9,
SDSS J112652.17+420404.8,
WISEA J112713.20+462530.7,
SDSS J112713.55+462519.0,
2MASS J11271329+4625249,
WISEA J112712.89+622205.0,
SDSS J112714.24+622212.2,
SDSS J112732.45+361959.3,
SDSS J112740.67+420024.0,
SDSS J112744.94+363501.8,
SDSS J112745.41+363459.2,
WISEA J112743.04+424203.7,
SDSS J112743.98+424206.5,
SDSS J112813.43+565731.4,
SDSS J112849.43+295454.2,
WISEA J112853.95+565620.8,
SDSS J112853.19+565611.6,
2MASS J11290554+5405319,
SDSS J112919.80+471259.1,
WISEA J112958.70+385136.2,
SDSS J112958.36+385128.3,
SDSS J112958.30+385141.0,
WISEA J113007.52+555800.1,
SDSS J113018.73+405711.1,
2MASS J11304633+6346123,
WISEA J113059.70+560929.3,
SDSS J113058.37+560928.0,
SDSS J113128.55+494337.2,
WISEA J113201.96+561354.9,
SDSS J113202.31+561407.0,
SDSS J113242.03+511153.6,
WISEA J113332.40+533333.9,
SDSS J113333.81+533333.6,
SDSS J113338.36+650044.4,
SDSS J113342.84+311439.9,
WISEA J113343.28+311446.1,
SDSS J113353.83+392252.1,
WISEA J113354.75+495053.7,
2MASS J11345295+4400172,
SDSS J113527.30+541112.7,
SDSS J113633.48+313923.6,
WISEA J113634.25+313927.4,
SDSS J113655.99+545727.8,
SDSS J113658.47+620334.0,
WISEA J113725.02+482638.8,
SDSS J113724.97+482622.7,
WISEA J113821.16+395423.1,
SDSS J113820.48+395429.4,
WISEA J113848.16+531640.4,
SDSS J113849.37+531637.9,
WISEA J113918.11+370132.8,
SDSS J113918.78+370140.7,
SDSS J113926.64+485721.3,
SDSS J113955.73+442603.3,
WISEA J113955.01+442611.8,
WISEA J114027.14+383540.9,
SDSS J114027.23+383546.4,
SDSS J114028.72+672332.6,
SDSSCGB 02017.04,
WISEA J114038.84+322517.1,
SDSS J114151.70+635419.7,
SDSSCGB 13317.02,
WISEA J114208.91+581628.3,
SDSS J114220.69+552807.9,
2MASS J11422055+5528133,
SDSS J114232.15+443634.2,
SDSS J114257.41+551209.5,
SDSS J114258.36+545721.7,
SDSS J114304.91+460735.5,
WISEA J114305.17+460722.4,
SDSS J114312.52+325426.7,
WISEA J114338.22+521029.7,
SDSS J114339.28+521026.3,
WISEA J114352.42+550645.4,
WISEA J114351.44+550634.9,
SDSS J114351.48+550622.6,
SDSS J114519.35+493857.2,
WISEA J114519.69+633633.4,
WISEA J114520.11+633658.5,
SDSS J114520.38+633707.4,
WISEA J114609.09+431321.8,
SDSS J114609.90+431326.4,
SDSS J114631.89+354351.7,
WISEA J114650.26+540034.9,
SDSS J114649.89+540047.2,
SDSS J114659.04+520506.3,
2MASS J11471405+5027295,
SDSS J114714.84+502725.4,
WISEA J114819.18+462745.5,
WISEA J114840.76+590424.3,
SDSS J114840.05+590409.1,
SDSS J114840.42+590312.9,
WISEA J114857.09+543410.3,
SDSS J114855.78+543406.8,
WISEA J114859.17+503950.7,
SDSS J114900.64+503952.1,
WISEA J114917.26+571513.5,
SDSS J114917.24+571501.0,
WISEA J115002.89+523451.3,
WISEA J115004.56+523455.5,
SDSS J115003.04+523459.2,
SDSS J115023.10+592543.3,
WISEA J115037.85+430144.2,
SDSS J115039.08+430150.2,
SDSS J115122.74+621207.5,
SDSS J115126.20+545013.5,
SDSS J115135.27+553237.7,
SDSS J115236.31+490814.5,
SDSS J115306.59+510031.4,
WISEA J115356.67+415803.7,
SDSS J115357.84+415810.7,
SDSS J115447.78+490518.4,
WISEA J115458.16+451119.3,
SDSS J115459.03+451127.6,
WISEA J115507.08+510850.0,
SDSS J115507.22+510839.4,
SDSS J115536.36+434642.9,
SDSS J115555.40+663614.6,
SDSS J115557.47+433526.0,
2MASS J11555713+4335229,
SDSS J115701.78+473251.0,
SMDG J1158026+551447,
SDSS J115800.32+551503.0,
WISEA J115759.40+551500.8,
WISEA J115824.80+425913.0,
SDSS J115825.37+425903.9,
SDSS J115917.70+343552.5,
SDSS J115920.55+474246.5,
SDSS J115930.65+523651.8,
SDSS J115939.58+433611.7,
SDSS J115940.67+433617.1,
SDSS J115941.71+490524.4,
SDSS J120058.78+592318.4,
WISEA J120131.35+293024.9,
SDSS J120132.37+293025.7,
SDSS J120140.03+562408.3,
2MASX J12020037+3723396,
SDSS J120159.06+372348.1,
WISEA J120204.99+480459.7,
SDSS J120203.93+480502.0,
WISEA J120206.05+462400.1,
SDSS J120205.33+512331.5,
SDSS J120224.15+292229.9,
SDSS J120249.00+392557.3,
2MASX J12025462+5610355,
SDSS J120255.35+561042.4,
WISEA J120254.78+561049.8,
SDSS J120320.34+434932.8,
SDSS J120323.46+434443.3,
AT 2017dyn,
SDSS J120428.14+544101.3,
SDSS J120434.90+430611.0,
WISEA J120506.73+344249.9,
SDSS J120505.92+344246.1,
SDSS J120508.52+511227.9,
WISEA J120509.53+511236.0,
SDSS J120614.81+585822.6,
SDSS J120641.64+672555.7,
2MFGC 09524,
WISEA J120700.81+632934.6,
WISEA J120702.99+632914.0,
SDSS J120703.96+632906.9,
WISEA J120735.19+342246.4,
SDSS J120743.44+565918.2,
SDSS J120812.48+522101.0,
WISEA J120851.53+415624.3,
SDSS J120852.52+415617.3,
SDSS J120858.04+383259.0,
WISEA J120900.13+661132.9,
SDSS J120901.48+661122.3,
SDSS J120926.16+653024.7,
WISEA J120925.24+653024.3,
WISEA J121006.95+413142.3,
SDSS J121005.99+413139.4,
SDSS J121105.28+321123.1,
SDSS J121154.21+354515.8,
SDSS J121158.38+572226.7,
SDSS J121212.23+453133.1,
WISEA J121229.28+354206.3,
SDSS J121229.60+354155.3,
SDSS J121237.69+590235.3,
SDSS J121257.66+480226.8,
SDSS J121336.03+302433.0,
WISEA J121345.86+635808.6,
SDSS J121344.14+635808.8,
SDSS J121508.40+573804.2,
WISEA J121508.96+573807.3,
WISEA J121552.54+425713.9,
SDSS J121552.63+425703.4,
SDSS J121937.43+460544.4,
SDSS J121946.16+442922.8,
WISEA J121945.70+442925.3,
SDSS J121951.01+573713.4,
SDSS J122059.01+603108.1,
WISEA J122106.30+393523.1,
SDSS J122105.25+393523.1,
WISEA J122158.16+331537.0,
SDSS J122157.82+331528.5,
SDSS J122308.86+633008.8,
CGPG 1220.8+6347,
WISEA J122316.80+612526.5,
SDSS J122318.20+612531.6,
WISEA J122321.41+504357.8,
SDSS J122321.40+504345.1,
SDSS J122351.45+532944.1,
SDSS J122359.00+455635.0,
WISEA J122421.57+554420.9,
SDSS J122420.70+554414.2,
2MASS J12242335+4557112,
WISEA J122422.25+455648.1,
SDSS J122421.87+455657.5,
SDSS J122442.85+524708.0,
WISEA J122504.11+485353.2,
WISEA J122504.09+485418.3,
SDSS J122503.53+485350.0,
SDSS J122510.77+480407.1,
SDSSJ122509.64+480415.7,
2MASS J12253662+4256395,
WISEA J122534.69+425651.1,
SDSS J122534.44+425657.8,
SDSS J122613.88+295202.0,
SDSS J122618.63+625217.4,
SDSS J122642.69+522012.1,
SDSS J122737.54+400939.4,
WISEA J122755.32+320232.5,
SDSS J122756.34+320225.9,
SDSS J123049.39+504335.9,
SDSS J123124.01+532806.1,
SDSS J123123.27+532805.4,
SDSS J123211.96+313058.2,
WISEA J123211.43+313058.0,
2MASX J12325984+4804413,
SDSS J123300.55+480434.3,
WISEA J123431.08+515629.7,
SDSS J123429.74+515639.8,
SDSS J123504.11+575343.0,
SDSS J123510.21+630137.7,
WISEA J123637.40+403534.2,
SDSS J123637.96+403524.6,
WISEA J123721.51+510200.9,
SDSS J123721.41+510217.9,
SDSS J123755.76+655518.8,
WISEA J123755.70+655526.0,
SDSS J123812.66+424426.6,
2MASS J12381309+4244205,
SDSS J123820.61+485140.6,
SDSS J123837.35+555542.8,
SDSS J123844.87+630857.8,
SDSS J123954.62+374402.0,
SDSS J123958.30+431242.0,
WISEA J124058.47+385259.2,
SDSS J124057.77+385252.7,
WISEA J124103.38+524211.2,
SDSS J124103.51+524222.3,
SDSS J124131.87+631438.4,
SDSS J124324.57+365530.7,
SDSS J124342.85+405748.3,
SDSS J124415.10+314242.3,
WISEA J124452.97+344141.5,
SDSS J124453.73+344148.9,
SDSS J124524.88+342631.7,
SDSS J124539.37+433202.5,
WISEA J124541.54+603026.6,
WISEA J124538.49+603018.4,
SDSS J124539.39+603005.6,
SDSS J124623.03+505343.7,
SDSS J124733.20+373818.5,
SDSS J124817.00+565327.7,
WISEA J124816.37+565337.6,
SDSS J124911.60+470005.0,
WISEA J124911.75+465956.0,
WISEA J124945.49+432856.7,
SDSS J124945.28+432903.5,
WISEA J124947.15+482035.1,
WISEA J124947.34+482050.2,
WISEA J124948.75+482047.2,
SDSS J124947.68+482042.9,
SDSS J125001.66+342910.2,
SDSS J125043.04+574744.7,
WISEA J125117.43+480151.1,
WISEA J125131.04+452407.4,
WISEA J125129.76+452350.1,
SDSS J125130.62+452345.2,
SDSS J125141.37+465359.5,
SBS 1249+493,
SDSS J125151.94+490316.6,
SDSS J125406.01+540649.3,
SDSS J125547.90+401501.0,
WISEA J125548.06+401508.5,
WISEA J125555.26+452309.4,
SDSS J125554.80+452259.6,
WISEA J125631.27+484602.4,
SDSS J125630.36+484606.3,
SDSS J125643.76+653259.9,
WISEA J125718.53+640613.2,
SDSSJ125725.12+383819.9,
WISEA J125801.97+630932.6,
SDSSCGB 05370.03,
SDSS J125918.57+670513.1,
SDSS J125925.42+451818.2,
WISEA J125943.42+383735.9,
SDSS J125944.43+383733.8,
SDSS J130154.19+392113.1,
SDSS J130252.88+551346.2,
WISEA J130439.76+555825.2,
SDSS J130440.59+555817.5,
SDSS J130454.30+424025.0,
WISEA J130506.16+655103.0,
SDSS J130507.95+655101.8,
SDSS J130517.23+621609.7,
WISEA J130548.27+643404.1,
SDSS J130551.14+643411.0,
WISEA J130558.02+334940.2,
SDSS J130557.94+334929.8,
SDSS J130602.79+361935.7,
SDSS J130631.02+483244.2,
SDSS J130702.56+345835.3,
SDSS J130701.53+563152.7,
WISEA J130709.45+340428.9,
SDSS J130710.05+340419.9,
SDSS J130718.43+450440.7,
WISEA J130738.46+471940.4,
SDSS J130739.29+471948.7,
SDSS J130811.46+522755.5,
SDSS J130836.25+373710.6,
WISEA J130836.50+373707.6,
SDSS J130909.07+413055.7,
SDSS J130908.44+413056.6,
WISEA J130914.80+344155.7,
SDSS J130913.79+344136.9,
SDSS J130928.86+473151.0,
SDSS J130932.67+603250.6,
SDSS J130944.13+495509.1,
WISEA J131004.62+345539.5,
SDSS J131004.33+345526.4,
SDSS J131030.34+392723.1,
SDSS J131041.56+344851.0,
WISEA J131106.01+523820.5,
SDSS J131122.83+572232.0,
SDSS J131123.07+572241.9,
SDSS J131125.26+483311.9,
SDSS J131140.94+465744.3,
SDSS J131147.26+431812.1,
WISEA J131155.30+352349.8,
SDSS J131156.11+352344.7,
SDSS J131219.79+602721.9,
SDSS J131223.00+461857.6,
SDSS J131242.54+344532.7,
SDSSJ131243.87+344524.6,
SDSS J131317.78+551635.6,
2MASS J13131879+5516418,
SDSS J131405.54+472135.2,
SDSS J131437.93+544754.5,
WISEA J131455.17+595438.3,
SDSS J131456.49+595431.2,
SDSS J131513.60+435114.0,
SDSS J131518.10+671037.8,
WISEA J131533.76+581658.1,
WISEA J131532.53+581715.5,
SDSS J131532.83+581650.0,
SDSS J131613.64+553741.3,
SDSS J131614.07+352142.7,
WISEA J131626.25+345920.0,
SDSS J131626.40+345937.4,
SDSS J131632.84+430146.9,
WISEA J131656.15+420243.1,
SDSS J131655.97+420253.4,
2MASS J13171221+5335192,
SDSS J131727.65+445655.9,
2MASX J13172645+4456511,
WISEA J131807.01+361304.6,
SDSS J131806.79+361254.8,
WISEA J131816.57+533632.1,
SDSS J131816.66+533621.5,
SDSS J132125.70+365354.6,
SDSS J132126.70+365356.6,
WISEA J132125.90+365400.2,
SBS 1319+539,
SDSS J132150.44+534127.8,
SDSS J132154.93+352144.6,
WISEA J132209.73+385710.6,
SDSS J132209.54+385700.6,
SDSS J132217.70+524440.9,
SDSS J132251.74+380645.3,
SDSS J132251.09+514412.4,
SDSS J132259.82+525819.9,
SDSS J132314.33+401213.2,
SDSS J132317.94+365643.3,
2MASS J13242218+6524251,
SDSS J132454.55+434746.7,
SDSS J132500.40+362616.5,
SDSS J132512.37+622334.4,
SDSS J132547.86+615143.9,
SDSS J132608.03+383846.1,
WISEA J132620.44+362711.7,
WISEA J132621.71+362714.3,
WISEA J132621.83+312354.2,
SDSS J132622.71+312353.5,
SDSS J132744.83+442212.5,
2MASX J13294092+3815265,
WISEA J133020.80+583649.0,
SDSS J133024.94+591637.6,
SDSS J133040.91+605602.7,
WISEA J133041.17+605614.3,
SDSS J133102.62+651317.2,
SDSS J133139.78+542618.6,
SDSS J133253.46+325822.6,
WISEA J133306.69+392557.9,
SDSS J133306.62+392546.1,
SDSS J133329.77+385120.6,
SDSS J133354.77+353342.8,
SDSS J133359.03+463252.1,
WISEA J133400.16+395905.8,
SDSS J133401.29+395910.2,
WISEA J133502.26+491336.9,
SDSS J133502.31+491346.6,
WISEA J133502.82+491346.0,
WISEA J133605.62+411910.5,
SDSS J133604.95+411916.5,
SDSS J133641.51+644300.3,
WISEA J133642.66+644306.4,
SDSS J133821.02+563040.6,
SDSS J133829.91+612614.2,
WISEA J133840.66+442102.3,
SDSS J133840.06+442051.7,
SDSS J133923.19+311454.3,
SDSS J133953.68+524901.6,
2MASX J13401693+5629553,
SDSS J134023.59+633742.0,
SDSS J134028.73+570627.6,
SDSS J134027.60+570635.7,
WISEA J134035.68+563705.7,
SDSS J134034.78+563653.0,
SDSS J134042.34+463555.1,
SDSS J134110.16+422434.4,
SDSS J134114.72+410958.8,
SDSS J134117.72+612222.3,
SDSS J134118.88+612230.4,
WISEA J134210.09+495731.6,
SDSS J134211.39+495729.0,
SDSS J134218.93+622712.6,
WISEA J134220.07+622704.4,
SDSS J134312.17+413658.1,
SDSS J134354.85+454716.0,
SDSS J134433.51+332200.6,
SDSS J134435.50+471511.3,
WISEA J134448.85+293744.7,
SDSS J134449.05+293728.3,
SDSS J134554.91+345219.6,
SDSS J134554.94+345210.2,
SDSS J134559.07+590901.6,
WISEA J134606.44+540241.5,
SDSS J134636.39+582227.5,
SDSS J134709.05+455811.9,
WISEA J134740.16+382519.8,
WISEA J134748.15+350327.9,
SDSS J134748.36+350316.4,
SDSS J134809.52+321039.6,
SDSS J134858.36+374303.7,
WISEA J134858.99+374302.2,
SDSS J135121.89+381842.4,
WISEA J135207.48+332625.3,
SDSS J135207.86+332634.3,
SDSS J135228.18+382135.1,
WISEA J135233.11+471026.1,
SDSS J135231.50+471031.9,
WISEA J135237.17+380445.5,
SDSS J135251.28+361638.6,
WISEA J135313.81+343555.3,
SDSS J135314.04+343559.4,
SDSS J135425.11+542750.6,
WISEA J135424.04+542741.9,
SDSS J135423.82+592447.4,
SDSS J135435.04+503626.1,
SDSS J135510.54+354350.0,
WISEA J135527.50+633425.3,
WISEA J135530.38+633403.7,
SDSS J135528.04+633412.2,
SDSS J135533.86+590313.2,
SDSS J135534.63+590329.4,
2MASS J13563534+4456225,
WISEA J135742.88+420330.2,
SDSS J135744.05+420330.8,
SDSS J135800.00+481425.9,
SDSS J135809.09+511307.3,
WISEA J135809.93+511316.4,
SDSS J135928.52+622847.7,
SDSS J135934.01+560214.9,
SDSS J135936.44+490935.5,
WISEA J135947.04+420109.7,
SDSSJ135947.04+420121.8,
WISEA J140014.12+350849.9,
SDSS J140014.04+350840.7,
SDSS J140013.42+462602.0,
2MASS J14002737+4101383,
WISEA J140026.00+410134.5,
SDSS J140026.71+410137.9,
SDSSCGB 68033.03,
SDSS J140119.95+475704.6,
WISEA J140119.22+475657.8,
SDSS J140123.86+565518.4,
SDSS J140249.44+552441.7,
SDSSJ140312.86+344056.0,
SDSS J140312.73+344110.5,
SDSS J140336.28+650356.2,
WISEA J140337.24+650347.6,
WISEA J140354.42+423733.6,
WISEA J140358.28+635809.5,
SDSS J140357.83+635759.8,
SDSS J140405.03+622434.2,
SDSS J140426.42+323937.2,
SDSS J140500.20+574225.0,
SDSS J140553.94+463505.4,
2MASS J14062270+3849480,
WISEA J140621.90+384939.2,
SDSS J140622.65+384954.4,
SDSSJ140748.81+654516.9,
SDSS J140755.45+444354.9,
WISEA J140756.22+444406.2,
SDSS J140821.07+354211.6,
WISEA J140824.48+432543.0,
SDSS J140833.13+655824.9,
2MASS J14083264+6558340,
SDSS J140856.93+531705.6,
WISEA J140901.95+480036.5,
2MASS J14090160+5433211,
SDSS J140902.87+543306.1,
SDSS J140904.61+534752.0,
SDSS J140914.29+444636.2,
WISEA J140914.58+444645.3,
WISEA J140934.14+490228.6,
WISEA J140942.03+493921.1,
SDSS J140943.35+493919.2,
SDSS J141044.25+624147.8,
SDSS J141047.53+534203.3,
SDSS J141109.06+545652.3,
SDSS J141146.54+612512.2,
SDSS J141241.97+363007.6,
SDSS J141256.23+552552.3,
2MASX J14132186+5348224,
WISEA J141344.17+582731.4,
WISEA J141448.98+320532.0,
SDSS J141449.04+320519.3,
SDSS J141454.08+472549.6,
SDSS J141502.35+405704.1,
SDSS J141505.40+354555.3,
WISEA J141511.81+454446.9,
SDSS J141512.26+454437.5,
WISEA J141610.76+445306.3,
WISEA J141611.44+445337.4,
SDSS J141610.11+445314.4,
WISEA J141755.59+332451.2,
WISEA J141840.08+542324.7,
SDSS J141839.94+542314.4,
SDSS J141847.48+345717.8,
WISEA J141847.76+345707.5,
WISEA J141846.65+555157.1,
SDSS J141846.06+555214.9,
WISEA J141907.97+351157.9,
SDSS J141907.24+351149.6,
SDSS J141934.80+402008.4,
SDSS J141953.27+515329.5,
ARP 045 NED03,
SDSS J142026.71+394712.4,
WISEA J142025.94+394720.0,
2MASX J14203015+6210252,
WISEA J142206.48+442359.1,
SDSS J142354.77+541730.2,
SDSS J142455.80+605642.0,
SDSS J142532.65+351101.4,
2MASX J14254528+3801339,
2MASS J14254562+3801290,
SDSS J142546.02+380139.3,
2MASX J14260198+3703140,
SDSSCGB 00886.03,
WISEA J142602.09+370259.2,
SDSS J142605.52+354446.6,
SDSS J142616.05+325430.5,
WISEA J142638.85+345532.1,
SDSS J142638.05+345544.3,
WISEA J142644.22+350943.0,
SDSS J142645.16+350932.4,
WISEA J142643.36+494114.3,
WISEA J142643.73+494057.1,
SDSS J142643.78+494112.1,
SDSS J142740.50+331310.6,
WISEA J142808.07+554805.5,
SDSS J142808.25+554815.7,
WISEA J142812.76+325430.3,
SDSS J142811.98+325436.6,
SDSS J142817.82+505759.0,
WISEA J142827.83+314419.1,
SDSS J142828.36+314428.0,
SDSS J142834.15+580922.4,
2MASS J14284778+3530583,
SDSS J142855.49+350504.2,
WISEA J143004.90+385908.7,
SDSS J143005.77+385901.8,
SDSS J143038.25+452826.1,
SDSS J143047.92+543907.1,
SDSS J143101.66+543126.2,
WISEA J143146.78+335510.7,
SDSS J143209.68+432305.7,
SDSS J143217.41+463234.0,
WISEA J143257.34+453359.4,
SDSS J143256.18+453358.3,
SDSS J143320.09+344829.6,
SDSS J143342.67+312541.5,
SDSS J143342.91+312551.5,
WISEA J143603.68+394227.7,
WISEA J143625.87+550735.2,
SDSS J143707.48+341856.0,
SDSS J143709.10+494236.6,
WISEA J143717.21+562354.7,
SDSS J143716.83+562339.3,
SDSS J143731.33+302227.8,
WISEA J143730.55+302228.1,
SDSS J143740.20+481055.1,
WISEA J143749.95+585439.9,
WISEA J143753.34+562916.1,
WISEA J143751.48+562916.6,
SDSS J143752.97+562926.1,
WISEA J143805.13+453506.3,
SDSS J143805.82+453513.3,
WISEA J143849.09+463629.4,
SDSS J143848.31+463621.3,
SDSS J143911.20+360539.9,
SDSS J143934.28+463744.3,
WISEA J143935.79+550232.9,
WISEA J143937.37+550218.8,
SDSS J143936.67+550232.1,
SDSS J144023.53+421858.9,
SDSS J144028.67+540156.0,
SDSS J144057.21+413801.3,
SDSS J144106.86+473405.0,
SDSS J144140.41+364425.0,
SDSS J144145.91+382506.9,
SDSS J144220.85+541912.8,
SDSS J144232.64+323448.5,
WISEA J144249.72+611137.8,
SDSS J144325.54+585306.7,
WISEA J144334.15+541515.7,
SDSS J144335.33+541516.7,
SDSS J144442.59+472604.9,
WISEA J144449.89+293005.9,
SDSS J144450.27+293030.2,
WISEA J144519.20+374721.3,
SDSS J144520.43+374726.1,
2MASS J14452069+5849266,
SDSSCGB 02628.03,
SDSS J144630.62+443243.2,
